gpstime,lat,lon,alt,stdlat,stdlon,stdalt,roll,pitch,head,mntroll,mntpitch,mntyaw,quality,HDOP,numSV,sep
204125.5,24.9771145,121.5505988333,22.0,0.039,0.046,0.51,0.46736,0.73556,268.07843,0.71,3.95,359.48,5,1.45,10,17.1
204125.6,24.9771141667,121.5505876667,22.1,0.039,0.046,0.51,0.37671,0.62458,268.34256,0.71,3.95,359.48,5,1.45,10,17.1
204125.8,24.9771135,121.5505651667,22.1,0.039,0.046,0.51,0.36785,0.70808,268.48997,0.71,3.95,359.48,5,1.45,10,17.1
204125.9,24.9771131667,121.5505538333,22.1,0.039,0.046,0.51,0.40225,1.27371,268.80107,0.71,3.95,359.48,5,1.45,10,17.1
204126.1,24.9771126667,121.5505311667,22.1,0.039,0.046,0.51,0.46993,0.81315,269.12683,0.71,3.95,359.48,5,1.45,10,17.1
204126.3,24.9771121667,121.5505083333,22.2,0.039,0.046,0.51,0.56486,0.78421,269.15615,0.71,3.95,359.48,5,1.45,10,17.1
204126.4,24.9771115,121.5504976667,22.2,0.039,0.046,0.51,0.51416,1.12234,269.47562,0.71,3.95,359.48,5,1.45,10,17.1
204126.6,24.9771111667,121.550475,22.2,0.039,0.046,0.51,0.2347,1.40392,269.60808,0.71,3.95,359.48,5,1.45,10,17.1
204126.7,24.977111,121.5504636667,22.3,0.039,0.046,0.51,-0.10332,1.84655,269.65327,0.71,3.95,359.48,5,1.45,10,17.1
204126.9,24.9771108333,121.550441,22.3,0.039,0.046,0.51,0.38662,1.17105,269.4668,0.71,3.95,359.48,5,1.45,10,17.1
204127.1,24.9771108333,121.5504185,22.4,0.039,0.046,0.51,0.47986,1.15734,269.23636,0.71,3.95,359.48,5,1.45,10,17.1
204127.2,24.9771106667,121.5504073333,22.4,0.039,0.046,0.51,0.87433,1.2446,268.45797,0.71,3.95,359.48,5,1.45,10,17.1
204127.4,24.9771103333,121.550385,22.5,0.039,0.046,0.51,1.1139,1.16005,267.90501,0.71,3.95,359.48,5,1.45,10,17.1
204127.5,24.9771093333,121.5503746667,22.5,0.039,0.046,0.51,0.8298,1.434,266.98568,0.71,3.95,359.48,5,1.69,10,17.1
204127.7,24.9771085,121.5503525,22.5,0.039,0.046,0.51,0.48538,1.43442,266.06785,0.71,3.95,359.48,5,1.69,10,17.1
204127.9,24.9771073333,121.5503305,22.6,0.039,0.046,0.51,0.4321,1.3448,265.60069,0.71,3.95,359.48,5,1.69,10,17.1
204128.0,24.9771066667,121.5503195,22.6,0.039,0.046,0.51,0.55864,1.29018,264.64296,0.71,3.95,359.48,5,1.69,10,17.1
204128.2,24.977105,121.5502976667,22.7,0.039,0.046,0.51,0.45944,1.18309,264.13989,0.71,3.95,359.48,5,1.69,10,17.1
204128.3,24.9771041667,121.5502868333,22.7,0.039,0.046,0.51,0.78943,1.0923,263.03986,0.71,3.95,359.48,5,1.69,10,17.1
204128.5,24.9771013333,121.5502665,22.7,0.039,0.046,0.51,0.93757,1.4478,261.95413,0.71,3.95,359.48,2,1.74,10,17.1
204128.7,24.9770988333,121.550245,22.8,0.039,0.046,0.51,1.12645,1.29626,261.37686,0.71,3.95,359.48,2,1.74,10,17.1
204128.8,24.9770975,121.5502341667,22.8,0.039,0.046,0.51,1.35218,1.29666,260.22849,0.71,3.95,359.48,2,1.74,10,17.1
204129.0,24.9770943333,121.5502126667,22.9,0.039,0.046,0.51,1.65613,1.39393,259.61421,0.71,3.95,359.48,2,1.74,10,17.1
204129.1,24.9770926667,121.550202,22.9,0.039,0.046,0.51,2.25148,1.37867,258.35381,0.71,3.95,359.48,2,1.74,10,17.1
204129.3,24.977089,121.5501806667,22.9,0.039,0.046,0.51,1.4936,1.3725,257.18504,0.71,3.95,359.48,2,1.74,10,17.1
204129.5,24.9770848333,121.5501621667,22.9,0.039,0.046,0.51,1.57133,1.29778,256.56575,0.71,3.95,359.48,2,1.74,10,17.1
204129.6,24.9770826667,121.5501518333,23.0,0.039,0.046,0.51,1.53448,1.3841,255.30478,0.71,3.95,359.48,2,1.74,10,17.1
204129.8,24.9770781667,121.5501313333,23.0,0.039,0.046,0.51,1.41896,1.24128,254.63631,0.71,3.95,359.48,2,1.74,10,17.1
204129.9,24.9770756667,121.5501211667,23.0,0.039,0.046,0.51,1.35007,1.25239,253.20064,0.71,3.95,359.48,2,1.74,10,17.1
204130.1,24.9770705,121.550101,23.1,0.039,0.046,0.51,1.56168,0.93235,251.50113,0.71,3.95,359.48,2,1.74,10,17.1
204130.3,24.977065,121.5500811667,23.1,0.039,0.046,0.51,1.9958,1.10687,249.51002,0.71,3.95,359.48,2,1.74,10,17.1
204130.5,24.9770576667,121.5500636667,23.2,0.039,0.046,0.51,2.4727,1.09472,247.4238,0.71,3.95,359.48,2,1.69,10,17.1
204130.7,24.977051,121.5500446667,23.2,0.039,0.046,0.51,2.49813,1.03693,246.32875,0.71,3.95,359.48,2,1.69,10,17.1
204130.8,24.9770475,121.5500353333,23.2,0.039,0.046,0.51,2.64734,1.09224,243.94368,0.71,3.95,359.48,2,1.69,10,17.1
204131.0,24.9770398333,121.5500168333,23.3,0.039,0.046,0.51,2.47288,1.06674,242.64111,0.71,3.95,359.48,2,1.69,10,17.1
204131.1,24.9770358333,121.5500078333,23.3,0.039,0.046,0.51,2.46607,1.18328,239.92344,0.71,3.95,359.48,2,1.69,10,17.1
204131.3,24.9770271667,121.5499901667,23.3,0.039,0.046,0.51,2.34878,1.03606,237.32158,0.71,3.95,359.48,2,1.69,10,17.1
204131.5,24.977018,121.5499745,23.4,0.039,0.046,0.51,2.20788,1.06231,234.44231,0.71,3.95,359.48,5,1.77,10,17.1
204131.7,24.977008,121.549958,23.4,0.039,0.046,0.51,2.18933,1.10905,232.98291,0.71,3.95,359.48,5,1.77,10,17.1
204131.8,24.9770028333,121.5499501667,23.4,0.039,0.046,0.51,2.18294,1.34437,230.12806,0.71,3.95,359.48,5,1.77,10,17.1
204132.0,24.976992,121.5499346667,23.5,0.039,0.046,0.51,2.39858,1.50115,228.7071,0.71,3.95,359.48,5,1.77,10,17.1
204132.1,24.9769863333,121.5499271667,23.5,0.039,0.046,0.51,2.52842,1.24767,225.72642,0.71,3.95,359.48,5,1.77,10,17.1
204132.3,24.9769745,121.5499128333,23.6,0.039,0.046,0.51,2.80941,0.98678,222.75561,0.71,3.95,359.48,5,1.77,10,17.1
204132.5,24.9769626667,121.5499006667,23.6,0.039,0.046,0.51,2.82457,1.20692,219.43173,0.71,3.95,359.48,5,1.56,8,17.1
204132.7,24.9769498333,121.549888,23.7,0.039,0.046,0.51,2.75297,1.26479,217.798,0.71,3.95,359.48,5,1.56,8,17.1
204132.8,24.9769431667,121.549882,23.7,0.039,0.046,0.51,2.57814,1.20792,214.53664,0.71,3.95,359.48,5,1.56,8,17.1
204133.0,24.9769295,121.5498706667,23.7,0.039,0.046,0.51,2.62403,1.32983,212.89943,0.71,3.95,359.48,5,1.56,8,17.1
204133.1,24.9769225,121.5498655,23.7,0.039,0.046,0.51,2.47538,1.21248,209.64135,0.71,3.95,359.48,5,1.56,8,17.1
204133.3,24.9769081667,121.5498555,23.8,0.039,0.046,0.51,2.99802,1.20363,206.40683,0.71,3.95,359.48,5,1.56,8,17.1
204133.5,24.9768941667,121.5498481667,23.9,0.039,0.046,0.51,3.16442,1.0713,203.06653,0.71,3.95,359.48,5,1.0,10,17.1
204133.7,24.9768791667,121.5498403333,23.9,0.039,0.046,0.51,2.95443,0.72102,199.74115,0.71,3.95,359.48,5,1.0,10,17.1
204133.9,24.976864,121.5498335,23.9,0.039,0.046,0.51,2.66511,0.60858,198.08563,0.71,3.95,359.48,5,1.0,10,17.1
204134.0,24.9768563333,121.5498305,23.9,0.039,0.046,0.51,2.47966,0.31349,194.87734,0.71,3.95,359.48,5,1.0,10,17.1
204134.2,24.9768408333,121.5498251667,23.9,0.039,0.046,0.51,2.31332,0.22224,193.38588,0.71,3.95,359.48,5,1.0,10,17.1
204134.3,24.976833,121.5498228333,24.0,0.039,0.046,0.51,2.39795,0.27289,190.73025,0.71,3.95,359.48,5,1.0,10,17.1
204134.5,24.9768175,121.5498201667,24.0,0.039,0.046,0.51,2.50782,0.28636,188.10367,0.71,3.95,359.48,5,1.03,10,17.1
204134.7,24.9768018333,121.5498171667,24.0,0.039,0.046,0.51,2.5034,0.45796,186.8942,0.71,3.95,359.48,5,1.03,10,17.1
204134.8,24.9767938333,121.5498158333,24.0,0.039,0.046,0.51,2.26607,0.30043,184.61336,0.71,3.95,359.48,5,1.03,10,17.1
204135.0,24.9767778333,121.5498138333,24.0,0.039,0.046,0.51,2.19025,0.30903,183.59684,0.71,3.95,359.48,5,1.03,10,17.1
204135.1,24.9767698333,121.5498131667,24.0,0.039,0.046,0.51,1.69016,0.51726,182.02957,0.71,3.95,359.48,5,1.03,10,17.1
204135.3,24.9767536667,121.5498121667,24.0,0.039,0.046,0.51,2.0875,0.67429,181.10903,0.71,3.95,359.48,5,1.03,10,17.1
204135.5,24.9767373333,121.5498125,24.1,0.039,0.046,0.51,1.87046,0.7217,180.79411,0.71,3.95,359.48,5,1.03,10,17.1
204135.6,24.9767291667,121.5498123333,24.1,0.039,0.046,0.51,1.75016,0.58274,180.4757,0.71,3.95,359.48,5,1.03,10,17.1
204135.8,24.9767128333,121.5498121667,24.1,0.039,0.046,0.51,1.63328,0.46586,180.44247,0.71,3.95,359.48,5,1.03,10,17.1
204135.9,24.9767045,121.549812,24.1,0.039,0.046,0.51,1.63655,0.49745,180.47781,0.71,3.95,359.48,5,1.03,10,17.1
204136.1,24.9766878333,121.5498118333,24.1,0.039,0.046,0.51,1.58966,0.69007,180.53474,0.71,3.95,359.48,5,1.03,10,17.1
204136.3,24.9766708333,121.5498116667,24.2,0.039,0.046,0.51,1.67831,0.69809,180.57027,0.71,3.95,359.48,5,1.03,10,17.1
204136.5,24.9766525,121.5498125,24.2,0.039,0.046,0.51,1.78121,0.6987,180.68072,0.71,3.95,359.48,5,1.03,10,17.1
204136.7,24.9766345,121.5498123333,24.2,0.039,0.046,0.51,1.68626,0.64386,180.7208,0.71,3.95,359.48,5,1.03,10,17.1
204136.8,24.9766255,121.5498121667,24.2,0.039,0.046,0.51,1.64642,0.5841,180.83639,0.71,3.95,359.48,5,1.03,10,17.1
204137.0,24.976607,121.5498118333,24.3,0.039,0.046,0.51,1.63787,0.54991,180.97556,0.71,3.95,359.48,5,1.03,10,17.1
204137.2,24.9765885,121.5498115,24.3,0.039,0.046,0.51,1.7267,0.43494,181.04704,0.71,3.95,359.48,5,1.03,10,17.1
204137.3,24.9765791667,121.5498113333,24.3,0.039,0.046,0.51,1.89983,0.31107,181.02672,0.71,3.95,359.48,5,1.03,10,17.1
204137.5,24.9765598333,121.549812,24.3,0.039,0.046,0.51,1.83965,0.30468,181.09707,0.71,3.95,359.48,5,0.99,11,17.1
204137.6,24.9765505,121.5498118333,24.3,0.039,0.046,0.51,1.76492,0.12144,181.25201,0.71,3.95,359.48,5,0.99,11,17.1
204137.8,24.976532,121.5498115,24.3,0.039,0.046,0.51,1.86212,-0.01017,181.39397,0.71,3.95,359.48,5,0.99,11,17.1
204138.0,24.9765135,121.549811,24.3,0.039,0.046,0.51,1.75265,-0.07463,181.44903,0.71,3.95,359.48,5,0.99,11,17.1
204138.1,24.9765041667,121.5498106667,24.3,0.039,0.046,0.51,1.73693,-0.37818,181.55908,0.71,3.95,359.48,5,0.99,11,17.1
204138.3,24.9764856667,121.5498101667,24.3,0.039,0.046,0.51,1.68381,-0.38213,181.47294,0.71,3.95,359.48,5,0.99,11,17.1
204138.4,24.9764763333,121.5498111667,24.3,0.039,0.046,0.51,1.77943,-0.43482,181.58397,0.71,3.95,359.48,5,1.26,10,17.1
204138.6,24.9764578333,121.5498105,24.3,0.039,0.046,0.51,2.01687,-0.37909,181.72917,0.71,3.95,359.48,5,1.26,10,17.1
204138.8,24.9764393333,121.54981,24.3,0.039,0.046,0.51,2.00153,-0.22168,181.7902,0.71,3.95,359.48,5,1.26,10,17.1
204138.9,24.97643,121.5498096667,24.3,0.039,0.046,0.51,1.83199,0.02918,181.89936,0.71,3.95,359.48,5,1.26,10,17.1
204139.1,24.9764115,121.549809,24.3,0.039,0.046,0.51,1.63519,0.00013,181.94761,0.71,3.95,359.48,5,1.26,10,17.1
204139.2,24.9764023333,121.5498086667,24.3,0.039,0.046,0.51,1.44854,0.08788,181.95779,0.71,3.95,359.48,5,1.26,10,17.1
204139.5,24.9763751667,121.5498088333,24.3,0.039,0.046,0.51,1.50031,0.07869,182.08025,0.71,3.95,359.48,5,1.26,10,17.1
204139.7,24.9763568333,121.5498081667,24.3,0.039,0.046,0.51,1.49894,0.07639,182.11965,0.71,3.95,359.48,5,1.26,10,17.1
204139.8,24.9763476667,121.5498078333,24.3,0.039,0.046,0.51,1.5562,0.27987,182.11772,0.71,3.95,359.48,5,1.26,10,17.1
204140.0,24.9763295,121.5498071667,24.4,0.039,0.046,0.51,1.59153,0.31062,182.0281,0.71,3.95,359.48,5,1.26,10,17.1
204140.1,24.9763205,121.5498066667,24.4,0.039,0.046,0.51,1.7887,0.44854,181.72413,0.71,3.95,359.48,5,1.26,10,17.1
204140.3,24.9763023333,121.549806,24.4,0.039,0.046,0.51,1.8428,0.2778,181.42233,0.71,3.95,359.48,5,1.26,10,17.1
204140.4,24.9762933333,121.5498065,24.4,0.039,0.046,0.51,1.78987,0.09787,180.85513,0.71,3.95,359.48,5,1.26,10,17.1
204140.6,24.9762753333,121.5498061667,24.4,0.039,0.046,0.51,1.87237,-0.0019,180.15729,0.71,3.95,359.48,5,1.26,10,17.1
204140.8,24.9762571667,121.5498058333,24.4,0.039,0.046,0.51,1.95599,-0.00128,179.71468,0.71,3.95,359.48,5,1.26,10,17.1
204140.9,24.9762483333,121.5498058333,24.4,0.039,0.046,0.51,2.0619,-0.08169,178.69153,0.71,3.95,359.48,5,1.26,10,17.1
204141.1,24.9762303333,121.549806,24.4,0.039,0.046,0.51,2.12266,-0.09735,178.05959,0.71,3.95,359.48,5,1.26,10,17.1
204141.2,24.9762213333,121.5498063333,24.4,0.039,0.046,0.51,2.70171,-0.26611,175.45159,0.71,3.95,359.48,5,1.26,10,17.1
204141.5,24.9761946667,121.5498083333,24.4,0.039,0.046,0.51,2.65916,-0.23825,174.41439,0.71,3.95,359.48,5,1.26,10,17.1
204141.6,24.9761858333,121.5498091667,24.4,0.039,0.046,0.51,2.35225,-0.12044,172.17546,0.71,3.95,359.48,5,1.26,10,17.1
204141.8,24.9761681667,121.5498113333,24.4,0.039,0.046,0.51,2.71466,-0.39664,169.72408,0.71,3.95,359.48,5,1.26,10,17.1
204142.0,24.9761506667,121.5498141667,24.4,0.039,0.046,0.51,2.52858,-0.44441,168.44164,0.71,3.95,359.48,5,1.26,10,17.1
204142.1,24.976142,121.5498158333,24.4,0.039,0.046,0.51,2.57261,-0.4857,165.76855,0.71,3.95,359.48,5,1.26,10,17.1
204142.3,24.9761246667,121.54982,24.4,0.039,0.046,0.51,1.96183,-0.00324,164.4112,0.71,3.95,359.48,5,1.26,10,17.1
204142.4,24.9761168333,121.5498231667,24.4,0.039,0.046,0.51,1.86488,-0.2922,161.51773,0.71,3.95,359.48,5,1.26,10,17.1
204142.6,24.9761001667,121.5498286667,24.4,0.039,0.046,0.51,2.09501,-0.42426,158.47883,0.71,3.95,359.48,5,1.26,10,17.1
204142.8,24.9760836667,121.549835,24.4,0.039,0.046,0.51,1.96484,-0.31534,156.97041,0.71,3.95,359.48,5,1.26,10,17.1
204142.9,24.9760755,121.5498385,24.4,0.039,0.046,0.51,1.64566,-0.26638,153.95387,0.71,3.95,359.48,5,1.26,10,17.1
204143.1,24.9760596667,121.5498461667,24.4,0.039,0.046,0.51,1.51791,-0.07371,152.44925,0.71,3.95,359.48,5,1.26,10,17.1
204143.2,24.9760518333,121.5498503333,24.4,0.039,0.046,0.51,1.28796,0.01603,147.69758,0.71,3.95,359.48,5,1.26,10,17.1
204143.5,24.9760303333,121.5498646667,24.5,0.039,0.046,0.51,1.12403,-0.04441,146.00036,0.71,3.95,359.48,5,1.29,11,17.1
204143.6,24.9760231667,121.5498696667,24.5,0.039,0.046,0.51,1.37869,-0.01775,142.58998,0.71,3.95,359.48,5,1.29,11,17.1
204143.8,24.976009,121.5498805,24.5,0.039,0.046,0.51,1.79952,0.06957,139.19158,0.71,3.95,359.48,5,1.29,11,17.1
204144.0,24.9759955,121.5498921667,24.5,0.039,0.046,0.51,1.91502,0.0421,137.47775,0.71,3.95,359.48,5,1.29,11,17.1
204144.1,24.9759888333,121.5498985,24.5,0.039,0.046,0.51,2.26227,-0.1195,134.12392,0.71,3.95,359.48,5,1.29,11,17.1
204144.3,24.975976,121.5499118333,24.5,0.039,0.046,0.51,2.61848,-0.09115,132.6635,0.71,3.95,359.48,5,1.29,11,17.1
204144.4,24.9759703333,121.5499193333,24.5,0.039,0.046,0.51,2.54373,0.19759,129.67913,0.71,3.95,359.48,5,1.29,10,17.1
204144.6,24.9759581667,121.5499341667,24.5,0.039,0.046,0.51,2.61059,0.40675,127.1213,0.71,3.95,359.48,5,1.29,10,17.1
204144.8,24.9759466667,121.5499496667,24.5,0.039,0.046,0.51,2.66329,0.05313,125.9008,0.71,3.95,359.48,5,1.29,10,17.1
204144.9,24.975941,121.5499578333,24.5,0.039,0.046,0.51,2.74352,-0.00017,123.55788,0.71,3.95,359.48,5,1.29,10,17.1
204145.1,24.9759301667,121.5499746667,24.5,0.039,0.046,0.51,2.57478,0.27802,121.23558,0.71,3.95,359.48,5,1.29,10,17.1
204145.3,24.9759198333,121.5499921667,24.5,0.039,0.046,0.51,2.39525,0.24422,120.24739,0.71,3.95,359.48,5,1.29,10,17.1
204145.4,24.9759155,121.5500015,24.5,0.039,0.046,0.51,2.13278,0.17295,118.19168,0.71,3.95,359.48,5,1.29,10,17.1
204145.6,24.975906,121.5500198333,24.5,0.039,0.046,0.51,2.06408,0.26111,117.13474,0.71,3.95,359.48,5,1.29,10,17.1
204145.7,24.9759013333,121.5500293333,24.5,0.039,0.046,0.51,1.94261,0.39522,115.03737,0.71,3.95,359.48,5,1.29,10,17.1
204145.9,24.9758925,121.5500486667,24.5,0.039,0.046,0.51,1.60331,0.5994,112.91106,0.71,3.95,359.48,5,1.29,10,17.1
204146.1,24.9758843333,121.5500685,24.6,0.039,0.046,0.51,1.58458,0.59945,111.83238,0.71,3.95,359.48,5,1.29,10,17.1
204146.2,24.9758803333,121.5500786667,24.6,0.039,0.046,0.51,2.02705,0.37422,109.76357,0.71,3.95,359.48,5,1.29,10,17.1
204146.4,24.9758736667,121.5500993333,24.5,0.039,0.046,0.51,2.14535,0.30638,108.67392,0.71,3.95,359.48,5,1.29,10,17.1
204146.5,24.9758701667,121.5501098333,24.5,0.039,0.046,0.51,2.31672,0.17063,106.48236,0.71,3.95,359.48,5,1.29,10,17.1
204146.7,24.975864,121.550131,24.6,0.039,0.046,0.51,1.97759,0.08597,104.28237,0.71,3.95,359.48,5,1.29,10,17.1
204146.9,24.9758583333,121.5501526667,24.6,0.039,0.046,0.51,2.05197,0.29076,103.21141,0.71,3.95,359.48,5,1.29,10,17.1
204147.0,24.9758558333,121.5501635,24.6,0.039,0.046,0.51,1.98558,0.14876,101.23914,0.71,3.95,359.48,5,1.29,10,17.1
204147.2,24.9758511667,121.5501855,24.6,0.039,0.046,0.51,1.89689,0.27043,100.27607,0.71,3.95,359.48,5,1.29,10,17.1
204147.3,24.9758491667,121.5501966667,24.6,0.039,0.046,0.51,2.89334,0.44573,98.62245,0.71,3.95,359.48,5,1.29,10,17.1
204147.5,24.9758463333,121.5502185,24.6,0.039,0.046,0.51,2.67134,0.36601,96.97738,0.71,3.95,359.48,2,1.29,10,17.1
204147.7,24.9758433333,121.550241,24.6,0.039,0.046,0.51,2.93683,0.11879,96.18309,0.71,3.95,359.48,2,1.29,10,17.1
204147.8,24.9758421667,121.5502523333,24.6,0.039,0.046,0.51,3.01434,-0.13105,94.8477,0.71,3.95,359.48,2,1.29,10,17.1
204148.0,24.97584,121.550275,24.6,0.039,0.046,0.51,2.94658,0.16146,94.32189,0.71,3.95,359.48,2,1.29,10,17.1
204148.1,24.975839,121.5502865,24.6,0.039,0.046,0.51,2.76828,0.00247,93.45784,0.71,3.95,359.48,2,1.29,10,17.1
204148.3,24.9758375,121.5503093333,24.6,0.039,0.046,0.51,1.64305,0.07127,92.80808,0.71,3.95,359.48,2,1.29,10,17.1
204148.5,24.9758373333,121.550332,24.7,0.039,0.046,0.51,1.68952,0.03768,92.5869,0.71,3.95,359.48,2,1.29,9,17.1
204148.6,24.9758368333,121.5503433333,24.7,0.039,0.046,0.51,1.94866,-0.25535,92.26601,0.71,3.95,359.48,2,1.29,9,17.1
204148.8,24.9758358333,121.5503663333,24.7,0.039,0.046,0.51,2.11183,-0.19775,92.07697,0.71,3.95,359.48,2,1.29,9,17.1
204149.0,24.975835,121.5503891667,24.7,0.039,0.046,0.51,1.8834,-0.13482,91.97609,0.71,3.95,359.48,2,1.29,9,17.1
204149.1,24.9758346667,121.5504006667,24.7,0.039,0.046,0.51,1.78349,0.22519,91.86212,0.71,3.95,359.48,2,1.29,9,17.1
204149.3,24.975834,121.5504235,24.7,0.039,0.046,0.51,2.0628,0.53717,91.77569,0.71,3.95,359.48,2,1.29,9,17.1
204149.5,24.9758338333,121.5504455,24.7,0.039,0.046,0.51,1.93836,0.55552,91.72682,0.71,3.95,359.48,2,1.05,9,17.1
204149.6,24.9758335,121.5504568333,24.8,0.039,0.046,0.51,1.87917,0.34007,91.62644,0.71,3.95,359.48,2,1.05,9,17.1
204149.8,24.975833,121.5504795,24.8,0.039,0.046,0.51,1.73904,0.34738,91.5721,0.71,3.95,359.48,2,1.05,9,17.1
204149.9,24.9758326667,121.5504906667,24.8,0.039,0.046,0.51,1.35002,0.34407,91.46582,0.71,3.95,359.48,2,1.05,9,17.1
204150.1,24.9758321667,121.5505131667,24.8,0.039,0.046,0.51,1.39232,0.36237,91.39809,0.71,3.95,359.48,2,1.05,9,17.1
204150.3,24.9758315,121.5505356667,24.8,0.039,0.046,0.51,1.52127,0.60103,91.22848,0.71,3.95,359.48,2,1.05,9,17.1
204150.4,24.9758321667,121.5505463333,24.8,0.039,0.046,0.51,1.79492,0.57896,91.17357,0.71,3.95,359.48,2,1.05,9,17.1
204150.6,24.9758318333,121.5505686667,24.9,0.039,0.046,0.51,1.78156,0.6912,91.08864,0.71,3.95,359.48,2,1.05,9,17.1
204150.8,24.9758315,121.5505908333,24.9,0.039,0.046,0.51,1.21492,0.77766,91.0442,0.71,3.95,359.48,2,1.05,9,17.1
204150.9,24.9758311667,121.5506018333,24.9,0.039,0.046,0.51,0.49547,0.7873,90.96481,0.71,3.95,359.48,2,1.05,9,17.1
204151.1,24.9758308333,121.550624,24.9,0.039,0.046,0.51,0.29077,1.11824,90.98234,0.71,3.95,359.48,2,1.05,9,17.1
204151.2,24.9758306667,121.550635,25.0,0.039,0.046,0.51,1.15458,2.17989,90.8045,0.71,3.95,359.48,2,1.05,9,17.1
204151.5,24.9758313333,121.5506668333,25.1,0.039,0.046,0.51,1.1016,1.96658,90.78569,0.71,3.95,359.48,2,1.03,10,17.1
204151.6,24.9758311667,121.5506776667,25.1,0.039,0.046,0.51,1.35213,1.65602,90.76578,0.71,3.95,359.48,2,1.03,10,17.1
204151.8,24.9758308333,121.5506991667,25.2,0.039,0.046,0.51,1.34691,1.68547,90.7656,0.71,3.95,359.48,2,1.03,10,17.1
204152.0,24.9758306667,121.5507201667,25.2,0.039,0.046,0.51,1.41348,1.9173,90.76872,0.71,3.95,359.48,2,1.03,10,17.1
204152.1,24.9758305,121.5507306667,25.3,0.039,0.046,0.51,1.28221,1.99078,90.74893,0.71,3.95,359.48,2,1.03,10,17.1
204152.3,24.9758301667,121.5507513333,25.4,0.039,0.046,0.51,0.86833,1.62722,90.63292,0.71,3.95,359.48,2,1.03,10,17.1
204152.4,24.975831,121.5507613333,25.3,0.039,0.046,0.51,0.74379,1.70163,90.62712,0.71,3.95,359.48,2,1.03,10,17.1
204152.6,24.9758306667,121.5507815,25.4,0.039,0.046,0.51,0.71234,1.78588,90.61402,0.71,3.95,359.48,2,1.03,10,17.1
204152.8,24.9758305,121.5508013333,25.4,0.039,0.046,0.51,0.6603,1.78543,90.60958,0.71,3.95,359.48,2,1.03,10,17.1
204152.9,24.9758305,121.550811,25.5,0.039,0.046,0.51,0.60299,1.75705,90.59125,0.71,3.95,359.48,2,1.03,10,17.1
204153.1,24.9758301667,121.5508301667,25.5,0.039,0.046,0.51,0.71284,1.50379,90.52747,0.71,3.95,359.48,2,1.03,10,17.1
204153.3,24.97583,121.5508488333,25.6,0.039,0.046,0.51,0.95259,1.15119,90.3248,0.71,3.95,359.48,2,1.03,10,17.1
204153.5,24.9758306667,121.5508663333,25.6,0.039,0.046,0.51,1.14911,1.12725,89.97743,0.71,3.95,359.48,2,1.02,10,17.1
204153.7,24.9758305,121.550884,25.6,0.039,0.046,0.51,1.2024,1.15671,89.43299,0.71,3.95,359.48,2,1.02,10,17.1
204153.9,24.9758306667,121.550901,25.7,0.039,0.046,0.51,1.17568,1.19591,89.10662,0.71,3.95,359.48,2,1.02,10,17.1
204154.0,24.9758306667,121.5509093333,25.7,0.039,0.046,0.51,1.20878,1.26631,88.25688,0.71,3.95,359.48,2,1.02,10,17.1
204154.2,24.975831,121.5509255,25.7,0.039,0.046,0.51,1.49567,1.22438,87.08213,0.71,3.95,359.48,2,1.02,10,17.1
204154.4,24.9758318333,121.5509395,25.8,0.039,0.046,0.51,1.42292,1.27175,85.67939,0.71,3.95,359.48,2,1.05,10,17.1
204154.7,24.9758331667,121.5509616667,25.8,0.039,0.046,0.51,1.42184,1.28462,83.97858,0.71,3.95,359.48,2,1.05,10,17.1
204154.8,24.9758338333,121.5509688333,25.8,0.039,0.046,0.51,1.36001,1.24734,83.03331,0.71,3.95,359.48,2,1.05,10,17.1
204155.0,24.9758351667,121.5509826667,25.9,0.039,0.046,0.51,1.43474,1.35428,80.78056,0.71,3.95,359.48,2,1.05,10,17.1
204155.2,24.975837,121.5509958333,25.9,0.039,0.046,0.51,1.38263,1.14924,77.99429,0.71,3.95,359.48,2,1.05,10,17.1
204155.3,24.9758381667,121.5510021667,25.9,0.039,0.046,0.51,1.73683,1.20388,76.42748,0.71,3.95,359.48,2,1.05,10,17.1
204155.5,24.9758408333,121.5510126667,25.9,0.039,0.046,0.51,1.6756,0.98137,72.93008,0.71,3.95,359.48,5,1.22,10,17.1
204155.6,24.9758423333,121.5510185,25.9,0.039,0.046,0.51,1.7991,0.8681,71.00889,0.71,3.95,359.48,5,1.22,10,17.1
204155.8,24.9758458333,121.55103,26.0,0.039,0.046,0.51,1.91812,0.64463,66.81103,0.71,3.95,359.48,5,1.22,10,17.1
204156.0,24.9758498333,121.5510408333,26.0,0.039,0.046,0.51,1.42745,0.57083,62.3085,0.71,3.95,359.48,5,1.22,10,17.1
204156.1,24.9758521667,121.5510461667,26.0,0.039,0.046,0.51,1.3868,0.43047,59.99362,0.71,3.95,359.48,5,1.22,10,17.1
204156.3,24.9758573333,121.5510565,26.0,0.039,0.046,0.51,1.56498,0.26119,55.30937,0.71,3.95,359.48,5,1.22,10,17.1
204156.5,24.975863,121.5510643333,26.0,0.039,0.046,0.51,1.2913,-0.06158,50.51523,0.71,3.95,359.48,5,1.02,10,17.1
204156.6,24.9758661667,121.5510688333,26.0,0.039,0.046,0.51,1.00766,-0.09689,48.09868,0.71,3.95,359.48,5,1.02,10,17.1
204156.8,24.9758728333,121.5510773333,26.0,0.039,0.046,0.51,1.01179,0.02421,43.13165,0.71,3.95,359.48,5,1.02,10,17.1
